avg_pos.x() avg_pos.y() avg_ang _currentEstimate.pos.x() _currentEstimate.pos.y() _currentEstimate.angle enc[0] enc[1] enc[2] enc[3] enc_reading_sum[0] enc_reading_sum[1] enc_reading_sum[2] enc_reading_sum[3]
-1.56863 1.70226 -0.793677 -1.5689 1.67017 -0.770984 419 261 -373 -250 1862 861 -1737 -939
-1.56695 1.69885 -0.817072 -1.56789 1.669 -0.795956 336 199 -294 -211 1937 998 -1795 -1060
-1.56423 1.68962 -0.810568 -1.56492 1.66242 -0.791332 338 233 -277 -236 2037 1144 -1816 -1184
-1.55746 1.67859 -0.82925 -1.55849 1.65498 -0.812536 444 320 -386 -353 2146 1315 -1866 -1372
-1.55322 1.66921 -0.838623 -1.55425 1.6499 -0.824949 325 265 -267 -283 2169 1435 -1857 -1507
-1.54697 1.6626 -0.819546 -1.54751 1.64701 -0.808521 310 273 -270 -281 2172 1551 -1867 -1614
-1.54097 1.65879 -0.82626 -1.54136 1.64935 -0.819574 372 355 -312 -392 2125 1645 -1806 -1756
-1.52816 1.64363 -0.861472 -1.52847 1.63954 -0.858571 239 267 -209 -261 2028 1713 -1721 -1806
-1.52147 1.63404 -0.846199 -1.52148 1.63384 -0.846061 228 242 -200 -259 1918 1722 -1644 -1829
-1.51295 1.63113 -0.854155 -1.51269 1.63501 -0.856905 192 214 -176 -226 1666 1616 -1434 -1702
-1.50388 1.61955 -0.851397 -1.50349 1.62537 -0.855521 179 192 -164 -216 1520 1543 -1331 -1635
-1.49945 1.61996 -0.851674 -1.49897 1.62721 -0.856808 226 224 -199 -255 1436 1494 -1260 -1609
-1.49353 1.60645 -0.834205 -1.4932 1.6131 -0.83891 145 141 -135 -168 1209 1280 -1083 -1385
-1.49108 1.60628 -0.855179 -1.49071 1.61166 -0.858989 176 161 -159 -183 1146 1174 -1033 -1307
-1.48715 1.60552 -0.862892 -1.4868 1.61004 -0.866096 100 104 -99 -120 1018 1036 -932 -1168
-1.47852 1.60287 -0.853502 -1.47829 1.60636 -0.855974 80 85 -93 -102 906 907 -849 -1044
-1.47784 1.60055 -0.85253 -1.47768 1.60292 -0.854208 57 71 -76 -64 784 786 -761 -892
-1.47811 1.59902 -0.860066 -1.47803 1.6001 -0.860836 69 64 -67 -54 627 626 -629 -691
-1.47486 1.60068 -0.856055 -1.47485 1.60075 -0.856106 92 73 -82 -73 574 558 -576 -596
-1.47562 1.59931 -0.85342 -1.47564 1.59895 -0.853168 49 51 -58 -41 447 448 -475 -454
-1.47432 1.59968 -0.841383 -1.47433 1.59954 -0.841283 17 32 6 -16 364 376 -370 -350
-1.47363 1.59948 -0.871972 -1.4736 1.59983 -0.872224 9 42 -4 -13 293 333 -281 -261
-1.47222 1.59856 -0.866168 -1.47217 1.59915 -0.866584 17 30 0 -2 253 292 -205 -199
-1.46968 1.59933 -0.878421 -1.46957 1.6005 -0.879253 7 19 6 3 191 247 -132 -142
-1.47137 1.59828 -0.871653 -1.47122 1.59993 -0.872826 4 7 2 6 103 181 -48 -63
-1.47228 1.59939 -0.880691 -1.4721 1.60124 -0.882003 -1 -3 2 4 53 127 12 -18
-1.4726 1.60016 -0.873971 -1.47251 1.60125 -0.874741 -3 -4 0 5 33 91 6 3
-1.47107 1.60017 -0.880929 -1.47104 1.60048 -0.881143 0 -1 0 1 24 48 10 17
-1.47195 1.59889 -0.870145 -1.47194 1.59892 -0.87017 0 0 1 1 7 18 11 20
-1.46996 1.6004 -0.881679 -1.46998 1.60017 -0.881515 0 1 0 1 0 0 5 18
-1.47375 1.59909 -0.884183 -1.47377 1.59889 -0.884044 0 0 0 -1 -4 -7 3 11
-1.46925 1.5994 -0.877823 -1.46926 1.59927 -0.877735 0 0 0 0 -3 -4 1 7
-1.47256 1.59897 -0.879429 -1.47256 1.59895 -0.879416 0 0 0 0 0 0 1 2
-1.47196 1.59864 -0.874491 -1.47196 1.59866 -0.874504 0 0 0 0 0 1 1 1
-1.47174 1.59963 -0.875228 -1.47174 1.59965 -0.875241 0 0 0 0 0 1 0 0
-1.47024 1.59908 -0.871703 -1.47024 1.5991 -0.871716 0 0 0 0 0 0 0 -1
-1.47049 1.59941 -0.872057 -1.47049 1.59941 -0.872057 0 0 0 0 0 0 0 0
-1.47424 1.59957 -0.880462 -1.47424 1.59957 -0.880462 0 0 0 0 0 0 0 0
-1.47124 1.59998 -0.886837 -1.47124 1.59998 -0.886837 0 0 0 0 0 0 0 0
-1.47366 1.59852 -0.882118 -1.47366 1.59852 -0.882118 0 0 0 0 0 0 0 0
-1.47323 1.59901 -0.88369 -1.47323 1.59901 -0.88369 0 0 0 0 0 0 0 0
-1.47045 1.59925 -0.860425 -1.47045 1.59925 -0.860425 0 0 0 0 0 0 0 0
-1.47201 1.59912 -0.87214 -1.47201 1.59912 -0.87214 0 0 0 0 0 0 0 0
-1.4723 1.59973 -0.865846 -1.4723 1.59973 -0.865846 0 0 0 0 0 0 0 0
-1.47351 1.59773 -0.874109 -1.47351 1.59773 -0.874109 0 0 0 0 0 0 0 0
-1.47121 1.59954 -0.88627 -1.47121 1.59954 -0.88627 0 0 0 0 0 0 0 0
-1.47308 1.59892 -0.881702 -1.47308 1.59892 -0.881702 0 0 0 0 0 0 0 0
-1.47063 1.59966 -0.877812 -1.47063 1.59966 -0.877812 0 0 0 0 0 0 0 0
-1.47229 1.59953 -0.877292 -1.47229 1.59953 -0.877292 0 0 0 0 0 0 0 0
-1.47276 1.59876 -0.886514 -1.47276 1.59876 -0.886514 0 0 0 0 0 0 0 0
-1.47072 1.60021 -0.873006 -1.47072 1.60021 -0.873006 0 0 0 0 0 0 0 0
-1.47155 1.59945 -0.882025 -1.47155 1.59945 -0.882025 0 0 0 0 0 0 0 0
-1.47179 1.60031 -0.874351 -1.47179 1.60031 -0.874351 0 0 0 0 0 0 0 0
-1.47225 1.59894 -0.881802 -1.47225 1.59894 -0.881802 0 0 0 0 0 0 0 0
-1.47276 1.59876 -0.883407 -1.47276 1.59876 -0.883407 0 0 0 0 0 0 0 0
-1.47201 1.59912 -0.871241 -1.47201 1.59912 -0.871241 0 0 0 0 0 0 0 0
-1.46713 1.60018 -0.875272 -1.46713 1.60018 -0.875272 0 0 0 0 0 0 0 0
-1.4714 1.59873 -0.877116 -1.4714 1.59873 -0.877116 0 0 0 0 0 0 0 0
-1.46962 1.5998 -0.870796 -1.46962 1.5998 -0.870796 0 0 0 0 0 0 0 0
-1.47197 1.59839 -0.889829 -1.47197 1.59839 -0.889829 0 0 0 0 0 0 0 0
-1.47068 1.6006 -0.873996 -1.47068 1.6006 -0.873996 0 0 0 0 0 0 0 0
-1.4707 1.59901 -0.878301 -1.4707 1.59901 -0.878301 0 0 0 0 0 0 0 0
-1.47225 1.59899 -0.871393 -1.47225 1.59899 -0.871393 0 0 0 0 0 0 0 0
-1.47366 1.59852 -0.874367 -1.47366 1.59852 -0.874367 0 0 0 0 0 0 0 0
-1.47151 1.59997 -0.873785 -1.47151 1.59997 -0.873785 0 0 0 0 0 0 0 0
-1.46899 1.60016 -0.88115 -1.46899 1.60016 -0.88115 0 0 0 0 0 0 0 0
-1.47275 1.5984 -0.87339 -1.47275 1.5984 -0.87339 0 0 0 0 0 0 0 0
-1.47035 1.59967 -0.879269 -1.47035 1.59967 -0.879269 0 0 0 0 0 0 0 0
-1.47054 1.59931 -0.878531 -1.47054 1.59931 -0.878531 0 0 0 0 0 0 0 0
-1.47029 1.59889 -0.884804 -1.47029 1.59889 -0.884804 0 0 0 0 0 0 0 0
-1.47161 1.5981 -0.872052 -1.47161 1.5981 -0.872052 0 0 0 0 0 0 0 0
-1.47072 1.59945 -0.87257 -1.47072 1.59945 -0.87257 0 0 0 0 0 0 0 0
-1.47276 1.59824 -0.880497 -1.47276 1.59824 -0.880497 0 0 0 0 0 0 0 0
-1.47104 1.5986 -0.880439 -1.47104 1.5986 -0.880439 0 0 0 0 0 0 0 0
-1.47118 1.5991 -0.873644 -1.47118 1.5991 -0.873644 0 0 0 0 0 0 0 0
-1.47178 1.59925 -0.888277 -1.47178 1.59925 -0.888277 0 0 0 0 0 0 0 0
-1.47175 1.59885 -0.871893 -1.47175 1.59885 -0.871893 0 0 0 0 0 0 0 0
-1.47099 1.59894 -0.884515 -1.47099 1.59894 -0.884515 0 0 0 0 0 0 0 0
-1.47278 1.59931 -0.882273 -1.47278 1.59931 -0.882273 0 0 0 0 0 0 0 0
-1.47199 1.59892 -0.881755 -1.47199 1.59892 -0.881755 0 0 0 0 0 0 0 0
-1.47049 1.59828 -0.874588 -1.47049 1.59828 -0.874588 0 0 0 0 0 0 0 0
-1.46975 1.59939 -0.868884 -1.46975 1.59939 -0.868884 0 0 0 0 0 0 0 0
-1.47107 1.59806 -0.880148 -1.47107 1.59806 -0.880148 0 0 0 0 0 0 0 0
-1.47386 1.59881 -0.874018 -1.47386 1.59881 -0.874018 0 0 0 0 0 0 0 0
-1.47043 1.59904 -0.866232 -1.47043 1.59904 -0.866232 0 0 0 0 0 0 0 0
-1.46884 1.59865 -0.877694 -1.46884 1.59865 -0.877694 0 0 0 0 0 0 0 0
-1.4699 1.60001 -0.87825 -1.4699 1.60001 -0.87825 0 0 0 0 0 0 0 0
-1.47147 1.59901 -0.878567 -1.47147 1.59901 -0.878567 0 0 0 0 0 0 0 0
-1.47228 1.59935 -0.874696 -1.47228 1.59935 -0.874696 0 0 0 0 0 0 0 0
-1.47054 1.59908 -0.871261 -1.47054 1.59908 -0.871261 0 0 0 0 0 0 0 0
-1.47178 1.59925 -0.873221 -1.47178 1.59925 -0.873221 0 0 0 0 0 0 0 0
-1.47127 1.59935 -0.881182 -1.47127 1.59935 -0.881182 0 0 0 0 0 0 0 0
-1.47138 1.59939 -0.887649 -1.47138 1.59939 -0.887649 0 0 0 0 0 0 0 0
-1.4712 1.59932 -0.887412 -1.4712 1.59932 -0.887412 0 0 0 0 0 0 0 0
-1.47195 1.5983 -0.883019 -1.47195 1.5983 -0.883019 0 0 0 0 0 0 0 0
-1.47106 1.59899 -0.872537 -1.47106 1.59899 -0.872537 0 0 0 0 0 0 0 0
-1.46999 1.59917 -0.882159 -1.46999 1.59917 -0.882159 0 0 0 0 0 0 0 0
-1.47097 1.59874 -0.877818 -1.47097 1.59874 -0.877818 0 0 0 0 0 0 0 0
-1.47114 1.59897 -0.878265 -1.47114 1.59897 -0.878265 0 0 0 0 0 0 0 0
-1.47172 1.59845 -0.881623 -1.47172 1.59845 -0.881623 0 0 0 0 0 0 0 0
-1.46975 1.59939 -0.882552 -1.46975 1.59939 -0.882552 0 0 0 0 0 0 0 0
-1.46924 1.5997 -0.886311 -1.46924 1.5997 -0.886311 0 0 0 0 0 0 0 0
-1.47066 1.59792 -0.883917 -1.47066 1.59792 -0.883917 0 0 0 0 0 0 0 0
-1.47006 1.59909 -0.880957 -1.47006 1.59909 -0.880957 0 0 0 0 0 0 0 0
-1.47166 1.59821 -0.883414 -1.47166 1.59821 -0.883414 0 0 0 0 0 0 0 0
-1.46873 1.59963 -0.874185 -1.46873 1.59963 -0.874185 0 0 0 0 0 0 0 0
-1.47066 1.59933 -0.877354 -1.47066 1.59933 -0.877354 0 0 0 0 0 0 0 0
-1.47177 1.59871 -0.877907 -1.47177 1.59871 -0.877907 0 0 0 0 0 0 0 0
-1.47346 1.59826 -0.871764 -1.47346 1.59826 -0.871764 0 0 0 0 0 0 0 0
-1.47106 1.59976 -0.872452 -1.47106 1.59976 -0.872452 0 0 0 0 0 0 0 0
-1.46903 1.59916 -0.883185 -1.46903 1.59916 -0.883185 0 0 0 0 0 0 0 0
-1.47049 1.59828 -0.871169 -1.47049 1.59828 -0.871169 0 0 0 0 0 0 0 0
-1.46987 1.59918 -0.865164 -1.46987 1.59918 -0.865164 0 0 0 0 0 0 0 0
-1.47031 1.59928 -0.871432 -1.47031 1.59928 -0.871432 0 0 0 0 0 0 0 0
-1.47154 1.59925 -0.876008 -1.47154 1.59925 -0.876008 0 0 0 0 0 0 0 0
-1.47193 1.59815 -0.886381 -1.47193 1.59815 -0.886381 0 0 0 0 0 0 0 0
-1.4725 1.59915 -0.889402 -1.4725 1.59915 -0.889402 0 0 0 0 0 0 0 0
-1.47335 1.59981 -0.875941 -1.47335 1.59981 -0.875941 0 0 0 0 0 0 0 0
-1.47255 1.59992 -0.877127 -1.47255 1.59992 -0.877127 0 0 0 0 0 0 0 0
-1.46996 1.59876 -0.897408 -1.46996 1.59876 -0.897408 0 0 0 0 0 0 0 0
-1.47049 1.5986 -0.86755 -1.47049 1.5986 -0.86755 0 0 0 0 0 0 0 0
-1.47248 1.5987 -0.867086 -1.47248 1.5987 -0.867086 0 0 0 0 0 0 0 0
-1.47336 1.59949 -0.872512 -1.47336 1.59949 -0.872512 0 0 0 0 0 0 0 0
-1.47127 1.59935 -0.875787 -1.47127 1.59935 -0.875787 0 0 0 0 0 0 0 0
-1.47099 1.59894 -0.874414 -1.47099 1.59894 -0.874414 0 0 0 0 0 0 0 0
-1.46994 1.59895 -0.88108 -1.46994 1.59895 -0.88108 0 0 0 0 0 0 0 0
-1.47119 1.59832 -0.87558 -1.47119 1.59832 -0.87558 0 0 0 0 0 0 0 0
-1.47299 1.59869 -0.865813 -1.47299 1.59869 -0.865813 0 0 0 0 0 0 0 0
-1.47013 1.60009 -0.878259 -1.47013 1.60009 -0.878259 0 0 0 0 0 0 0 0
-1.47093 1.59933 -0.881763 -1.47093 1.59933 -0.881763 0 0 0 0 0 0 0 0
-1.47201 1.59921 -0.881964 -1.47201 1.59921 -0.881964 0 0 0 0 0 0 0 0
-1.4705 1.59916 -0.878086 -1.4705 1.59916 -0.878086 0 0 0 0 0 0 0 0
-1.47176 1.59913 -0.881092 -1.47176 1.59913 -0.881092 0 0 0 0 0 0 0 0
-1.46978 1.59946 -0.865545 -1.46978 1.59946 -0.865545 0 0 0 0 0 0 0 0
-1.4743 1.59851 -0.877045 -1.4743 1.59851 -0.877045 0 0 0 0 0 0 0 0
-1.47104 1.5986 -0.884911 -1.47099 1.59908 -0.885251 0 12 0 -15 0 12 0 -15
-1.4736 1.59959 -0.88139 -1.47344 1.60124 -0.882563 1 34 0 -33 1 46 0 -48
-1.46886 1.59952 -0.877988 -1.46859 1.60243 -0.880057 0 38 -2 -35 1 84 -2 -83
-1.46823 1.59918 -0.883506 -1.4678 1.60356 -0.886622 2 43 -2 -44 3 127 -4 -127
-1.46727 1.59986 -0.883596 -1.46659 1.60668 -0.88844 2 74 -4 -69 5 201 -8 -196
-1.4649 1.59945 -0.891775 -1.4639 1.60885 -0.898461 0 74 -5 -77 5 275 -13 -273
-1.46744 1.59946 -0.890498 -1.46616 1.6116 -0.899126 0 94 -15 -102 5 357 -28 -360
-1.46071 1.59445 -0.893884 -1.45897 1.61047 -0.905275 24 165 -37 -181 28 488 -65 -508
-1.46245 1.59482 -0.851859 -1.46122 1.61336 -0.865003 27 127 -29 -139 55 577 -92 -612
-1.45599 1.58893 -0.860092 -1.45432 1.6112 -0.875885 51 184 -49 -209 104 718 -139 -777
-1.45273 1.59413 -0.880371 -1.45041 1.61849 -0.897678 57 170 -45 -189 159 814 -180 -897
-1.44548 1.5921 -0.869667 -1.44318 1.61923 -0.888917 46 194 -48 -200 205 934 -223 -1020
-1.44138 1.58793 -0.8597 -1.4391 1.61865 -0.881485 55 240 -62 -259 260 1080 -270 -1177
-1.4334 1.58742 -0.870059 -1.4308 1.61801 -0.891769 59 190 -47 -195 295 1105 -280 -1191
-1.42631 1.58684 -0.839931 -1.42455 1.61919 -0.862839 77 217 -57 -222 345 1195 -308 -1274
-1.42521 1.5862 -0.838642 -1.42337 1.62068 -0.863063 86 279 -63 -283 380 1290 -322 -1348
-1.41293 1.58339 -0.857307 -1.41038 1.61881 -0.882422 62 209 -40 -205 385 1329 -317 -1364
-1.41295 1.58337 -0.835117 -1.41117 1.61915 -0.860447 85 228 -52 -226 424 1363 -321 -1390
-1.4062 1.57691 -0.86254 -1.40337 1.61363 -0.888576 111 303 -69 -315 480 1426 -328 -1446
-1.39633 1.57625 -0.848943 -1.39393 1.61394 -0.875648 73 230 -46 -221 494 1466 -327 -1472
-1.39321 1.57614 -0.842716 -1.391 1.61454 -0.869913 80 236 -45 -233 497 1485 -315 -1483
-1.3824 1.57575 -0.868968 -1.37901 1.61625 -0.897703 103 341 -53 -350 514 1547 -305 -1550
-1.37613 1.5739 -0.834374 -1.37408 1.6157 -0.863967 83 262 -36 -237 535 1600 -301 -1582
-1.36862 1.57625 -0.885269 -1.36396 1.6227 -0.91828 106 379 -40 -355 556 1751 -289 -1711
-1.36408 1.57363 -0.848499 -1.3611 1.62081 -0.881927 68 285 -33 -287 513 1733 -253 -1683
-1.35378 1.56592 -0.873502 -1.34937 1.61589 -0.908973 72 305 -36 -297 512 1808 -243 -1759
-1.34554 1.56647 -0.874497 -1.34057 1.62208 -0.91398 113 423 -51 -403 545 1995 -249 -1929
-1.33747 1.56427 -0.887078 -1.3318 1.61977 -0.926523 90 340 -43 -325 532 1994 -239 -1904
-1.32887 1.56363 -0.87415 -1.3236 1.62289 -0.916218 72 345 -34 -349 521 2077 -237 -2016
-1.31782 1.56429 -0.880401 -1.31188 1.62666 -0.924702 117 481 -59 -460 532 2179 -256 -2121
-1.30884 1.56247 -0.88151 -1.30257 1.62755 -0.927741 59 355 -26 -354 523 2249 -249 -2188
-1.3007 1.55948 -0.856872 -1.29583 1.62752 -0.905109 77 384 -23 -369 528 2328 -236 -2260
-1.28727 1.55403 -0.87169 -1.28113 1.62507 -0.92211 125 504 -57 -513 540 2409 -242 -2370
-1.27955 1.55313 -0.883887 -1.27233 1.62615 -0.935769 98 397 -42 -391 548 2466 -241 -2436
-1.26842 1.55302 -0.871134 -1.26201 1.62763 -0.924088 105 420 -41 -399 581 2541 -248 -2486
-1.2561 1.5511 -0.889049 -1.24813 1.62766 -0.94348 146 528 -44 -544 610 2588 -233 -2570
-1.24024 1.54498 -0.883363 -1.23253 1.62343 -0.939106 112 451 -38 -427 663 2684 -245 -2643
-1.22917 1.54351 -0.889253 -1.22086 1.62325 -0.945942 111 443 -47 -443 697 2743 -269 -2717
-1.21869 1.54337 -0.888603 -1.2102 1.62537 -0.946893 138 596 -50 -554 710 2835 -262 -2758
-1.20626 1.54217 -0.896031 -1.19694 1.62611 -0.955747 100 446 -20 -435 712 2884 -240 -2802
-1.19409 1.54004 -0.891381 -1.18441 1.63108 -0.956118 92 610 -36 -589 699 3074 -235 -2992
-1.18038 1.53979 -0.873061 -1.17251 1.62935 -0.936637 76 447 -26 -445 629 2993 -217 -2893
-1.16609 1.53688 -0.900882 -1.15555 1.62779 -0.965594 93 481 -20 -450 610 3023 -199 -2916
-1.15479 1.53149 -0.89169 -1.1444 1.62882 -0.960905 145 651 -45 -624 644 3231 -197 -3097
-1.14023 1.53214 -0.882028 -1.13095 1.62781 -0.949994 99 501 -25 -486 605 3136 -172 -3029
-1.12806 1.53288 -0.895736 -1.11733 1.62971 -0.964623 92 485 -10 -451 597 3175 -162 -3045
-1.11635 1.53141 -0.899618 -1.10507 1.62975 -0.969615 150 683 -25 -651 655 3248 -151 -3107
-1.1023 1.52554 -0.879462 -1.09275 1.62684 -0.951414 91 529 -17 -524 670 3330 -142 -3186
-1.0874 1.5234 -0.882156 -1.07741 1.62633 -0.955281 97 528 -15 -495 674 3377 -137 -3231
-1.07395 1.5218 -0.916825 -1.06015 1.62627 -0.991338 162 704 -17 -670 691 3430 -109 -3277
-1.05906 1.52093 -0.903137 -1.0465 1.6271 -0.978734 118 570 1 -496 710 3499 -83 -3287
-1.04508 1.51613 -0.907605 -1.03094 1.63129 -0.989648 144 762 20 -707 762 3776 -53 -3543
-1.0299 1.51625 -0.91127 -1.01556 1.62957 -0.992039 77 582 29 -524 689 3675 1 -3416
-1.01422 1.51233 -0.934896 -0.996772 1.62815 -1.01772 70 585 31 -562 668 3731 49 -3454
-0.999346 1.51128 -0.940231 -0.979772 1.63669 -1.02998 93 834 15 -704 664 4037 79 -3663
-0.984135 1.50532 -0.964448 -0.961947 1.62792 -1.05255 84 580 26 -542 586 3913 122 -3535
-0.965193 1.5026 -0.959616 -0.942938 1.62905 -1.0504 80 632 51 -559 548 3975 172 -3598
-0.95177 1.5009 -0.968642 -0.927536 1.63166 -1.06268 90 830 62 -801 494 4043 214 -3692
-0.932366 1.49577 -0.965109 -0.907922 1.63032 -1.06181 8 631 46 -600 425 4092 231 -3768
-0.914739 1.49387 -0.991682 -0.886516 1.62874 -1.08911 13 593 39 -547 368 4100 239 -3753
-0.896334 1.49059 -0.981967 -0.868931 1.6282 -1.08118 105 841 93 -772 380 4107 317 -3821
-0.878171 1.48999 -0.985254 -0.8497 1.63055 -1.08666 60 632 78 -588 356 4159 369 -3867
-0.860562 1.48407 -1.00727 -0.827292 1.63155 -1.11418 28 790 84 -752 304 4317 402 -4060
-0.844157 1.48066 -1.01549 -0.811157 1.62154 -1.11781 4 600 84 -559 218 4087 424 -3818
-0.82664 1.48032 -1.00243 -0.795863 1.6199 -1.10349 22 580 63 -549 232 4036 441 -3767
-0.810174 1.47296 -0.997873 -0.780342 1.61124 -1.0979 58 567 46 -529 277 4010 448 -3749
-0.791614 1.46609 -1.01278 -0.759985 1.60279 -1.11199 45 745 128 -708 217 3914 483 -3685
-0.776181 1.46632 -0.990678 -0.747563 1.60376 -1.08995 -37 555 123 -528 120 3837 528 -3625
-0.758005 1.46111 -0.982314 -0.730781 1.59757 -1.08071 -23 687 133 -685 69 3734 577 -3558
-0.744729 1.45983 -0.992015 -0.71615 1.59617 -1.09052 -50 545 166 -487 15 3679 659 -3486
-0.729632 1.4572 -1.00205 -0.697504 1.60316 -1.10773 -35 762 267 -675 -42 3861 863 -3612
-0.711702 1.45403 -0.962031 -0.684901 1.60418 -1.06988 -28 522 191 -515 -128 3816 1008 -3598
-0.69593 1.45171 -0.945651 -0.672266 1.59811 -1.05051 -97 543 166 -493 -270 3614 1046 -3383
-0.680837 1.45178 -0.949054 -0.656254 1.60065 -1.05575 -131 587 201 -469 -364 3646 1124 -3324
-0.666759 1.44874 -0.965754 -0.638874 1.60167 -1.07568 -154 745 274 -611 -495 3704 1265 -3250
-0.653042 1.44727 -0.965509 -0.625159 1.6004 -1.07557 -49 584 178 -448 -494 3743 1277 -3211
-0.634041 1.44158 -0.992074 -0.602277 1.59308 -1.10153 27 859 226 -633 -432 3840 1236 -3169
-0.61793 1.44403 -1.01492 -0.582949 1.59376 -1.12364 14 558 170 -484 -390 3876 1215 -3138
-0.602786 1.44191 -1.02134 -0.567011 1.59071 -1.12955 -24 614 150 -471 -317 3947 1199 -3116
-0.590053 1.4382 -1.02781 -0.551692 1.59333 -1.14081 -60 789 259 -659 -246 4149 1257 -3306
-0.574121 1.43824 -1.05294 -0.53428 1.58358 -1.15951 -46 562 216 -450 -138 3966 1199 -3145
-0.558914 1.43334 -1.06189 -0.517184 1.5804 -1.16998 -64 587 257 -472 -153 3969 1278 -3169
-0.542479 1.43392 -1.07349 -0.498052 1.58384 -1.18406 -108 774 346 -659 -288 3884 1398 -3195
-0.527817 1.43186 -1.06954 -0.483428 1.58385 -1.18151 -141 509 209 -450 -443 3835 1437 -3161
-0.512297 1.4325 -1.10588 -0.461477 1.58561 -1.21996 -158 536 291 -441 -577 3757 1578 -3131
-0.500675 1.42704 -1.10823 -0.44824 1.58378 -1.2251 -228 719 454 -588 -745 3687 1773 -3060
-0.484194 1.42426 -1.09382 -0.433134 1.58453 -1.21276 -178 516 296 -448 -877 3641 1853 -3058
-0.469815 1.42389 -1.08782 -0.419628 1.58475 -1.20697 -198 516 261 -422 -1011 3570 1857 -3008
-0.452802 1.42376 -1.1058 -0.399568 1.58418 -1.22532 -238 700 420 -558 -1141 3496 1931 -2907
-0.437984 1.42122 -1.09505 -0.386134 1.58328 -1.21536 -119 533 294 -426 -1119 3520 2016 -2883
-0.425064 1.42071 -1.11821 -0.369668 1.58097 -1.23811 -152 524 282 -435 -1113 3508 2007 -2877
-0.411788 1.42142 -1.12228 -0.355798 1.58128 -1.24206 -249 732 423 -575 -1134 3521 1976 -2864
-0.398506 1.42416 -1.1257 -0.341638 1.58477 -1.24617 -198 561 313 -422 -1154 3566 1993 -2838
-0.364845 1.41849 -1.15943 -0.298694 1.58702 -1.28746 -247 739 460 -549 -1203 3789 2192 -2965
-0.351447 1.41915 -1.18638 -0.28387 1.57855 -1.30881 -119 568 347 -438 -1084 3657 2119 -2845
-0.323647 1.41685 -1.21448 -0.250625 1.57646 -1.33859 -231 550 319 -406 -1196 3674 2144 -2825
-0.291422 1.41571 -1.25493 -0.211496 1.57323 -1.37983 -137 561 352 -406 -1181 3711 2214 -2796
-0.276809 1.41363 -1.26718 -0.195092 1.56991 -1.39188 -205 747 484 -527 -1137 3726 2275 -2748
-0.26156 1.41288 -1.27392 -0.17807 1.56996 -1.39971 -243 544 389 -404 -1182 3709 2351 -2730
-0.246552 1.41001 -1.31873 -0.160209 1.55626 -1.43882 -274 518 400 -351 -1209 3488 2291 -2532
-0.232506 1.41029 -1.30386 -0.143901 1.5656 -1.43029 -308 637 577 -453 -1398 3557 2521 -2547
-0.21806 1.4083 -1.31674 -0.127517 1.56236 -1.4431 -267 452 442 -339 -1434 3459 2644 -2480
-0.204587 1.41089 -1.31007 -0.115054 1.56558 -1.43645 -284 402 447 -325 -1581 3300 2739 -2399
-0.190395 1.40813 -1.31482 -0.100733 1.56136 -1.44036 -447 484 559 -406 -1823 3037 2814 -2278
-0.175749 1.40881 -1.30415 -0.0896724 1.55958 -1.42691 -334 340 405 -281 -1914 2833 2830 -2155
-0.160187 1.40835 -1.29803 -0.0766103 1.55685 -1.41852 -299 340 455 -269 -1939 2655 2885 -2073
-0.147684 1.40997 -1.28901 -0.0660776 1.55808 -1.40858 -440 478 622 -362 -2071 2496 2930 -1982
-0.135728 1.41337 -1.28157 -0.0560165 1.56061 -1.39996 -276 355 475 -301 -2080 2399 2963 -1944
-0.124533 1.41551 -1.26108 -0.0480104 1.56406 -1.37923 -368 323 460 -288 -2164 2320 2976 -1907
-0.114442 1.416 -1.26305 -0.0380525 1.56357 -1.38055 -565 468 483 -328 -2282 2304 2900 -1829
-0.100532 1.41754 -1.27518 -0.0227528 1.56343 -1.39209 -312 373 403 -225 -2260 2337 2898 -1773
-0.0891774 1.42335 -1.26844 -0.00851351 1.57714 -1.39124 -332 582 582 -334 -2293 2579 3025 -1838
-0.0792793 1.42321 -1.27928 -0.00127446 1.5681 -1.39564 -291 425 406 -269 -2144 2526 2809 -1745
-0.0683622 1.42212 -1.30842 0.013643 1.56434 -1.42451 -288 464 392 -242 -2156 2635 2726 -1686
-0.0521685 1.42602 -1.32344 0.0362607 1.5742 -1.44546 -296 677 599 -337 -2084 2989 2865 -1735
-0.0411492 1.42617 -1.34536 0.0471522 1.56702 -1.46291 -248 523 444 -275 -1767 3044 2826 -1682
-0.0303904 1.42934 -1.36529 0.0626656 1.57141 -1.48538 -308 492 447 -267 -1763 3163 2870 -1724
-0.0173829 1.42801 -1.40716 0.0846648 1.57042 -1.53104 -400 673 692 -366 -1831 3254 2980 -1756
-0.00453015 1.4316 -1.43294 0.104136 1.57527 -1.56032 -336 509 549 -274 -1876 3338 3123 -1761
0.00830958 1.43037 -1.46307 0.124968 1.57532 -1.59464 -391 486 543 -298 -1979 3360 3274 -1817
0.0220047 1.43005 -1.49809 0.1507 1.57896 -1.63726 -615 701 798 -398 -2298 3384 3473 -1878
0.0417184 1.43081 -1.54341 0.180683 1.5776 -1.68634 -402 475 571 -340 -2452 3336 3600 -1943
0.0521544 1.43244 -1.57392 0.203479 1.58282 -1.72477 -493 577 659 -413 -2637 3421 3812 -2089
